AvgRewardFwd,AverageReturn,AvgRewardContact,NumTrajs,LossAfter,ExplainedVariance,ProcessExecTime,PolicyExecTime,ItrTime,dLoss,Time,AveragePolicyStd,AverageDiscountedReturn,MeanKL,Entropy,LossBefore,StdReturn,AvgRewardCtrl,MinReturn,Iteration,EnvExecTime,MeanKLBefore,Perplexity,AvgRewardFlipped,MaxReturn
1.88603967438,892.949003595,-0.00116449081315,40,-0.47242295742,0.934613919199,0.16270065307617188,0.2921435832977295,12.202235460281372,0.0184697210789,11295.907541513443,0.428534,155.996727289,0.00643897848204,4.53953,-0.453953236341,41.6490923921,-0.0989771763722,801.419696688,868,10.685957431793213,0.0,93.6472,0.0,967.277009287
1.77945153434,839.374691821,-0.00120743625615,40,-0.477889358997,0.175408427963,0.16061067581176758,0.2866497039794922,12.30165410041809,0.024408698082,11308.213182210922,0.428355,148.330000604,0.00642048334703,4.53481,-0.453480660915,160.948934403,-0.0994947144393,42.0929875218,869,10.865875959396362,0.0,93.2054,0.0,972.561800113
1.78088099522,840.136261306,-0.00120511962878,40,-0.472067832947,0.801191120795,0.16321921348571777,0.29634690284729004,12.297463417053223,0.019598454237,11320.514527082443,0.427825,151.192151109,0.00640675146133,4.52469,-0.45246937871,137.096411634,-0.099403352976,262.32830237,870,10.740982055664062,0.0,92.2676,0.0,977.064978935
1.843515926,872.04201061,-0.00118307926181,40,-0.475891023874,0.907803814602,0.16076445579528809,0.2879602909088135,12.150964736938477,0.0236858129501,11332.669736862183,0.427705,150.91950844,0.00997832138091,4.52205,-0.452205210924,53.353812668,-0.0982488255221,640.664048364,871,10.727100372314453,0.0,92.0243,0.0,956.97205312
1.81549992012,857.849542748,-0.00118856581332,40,-0.474643558264,0.533794363706,0.17000269889831543,0.28568077087402344,12.17615294456482,0.0228226482868,11344.849906921387,0.427394,150.327986364,0.00640526879579,4.51821,-0.451820909977,98.5083965944,-0.0986122688128,321.94183509,872,10.6569082736969,0.0,91.6714,0.0,945.315622757
1.84839548773,873.949146502,-0.0011821820918,40,-0.47037294507,0.909579015156,0.1611027717590332,0.2957146167755127,12.120909929275513,0.0186877846718,11356.97474527359,0.427296,155.534657433,0.00641160970554,4.51685,-0.451685160398,53.1715913478,-0.0993150126352,738.849960464,873,10.692562341690063,0.0,91.5468,0.0,969.503705242
1.84413074549,871.654736219,-0.00119694470911,40,-0.474545806646,0.809442531275,0.16335558891296387,0.29443812370300293,12.228339910507202,0.0235593914986,11369.207173347473,0.426888,153.896582139,0.00640382617712,4.50987,-0.450986415148,103.802133103,-0.0996243283397,287.830792887,874,10.738036632537842,0.0,90.9096,0.0,964.249868374
1.82985866178,864.691828938,-0.00119360238765,40,-0.474167913198,0.819351779619,0.16350173950195312,0.3016529083251953,12.141626834869385,0.0222078561783,11381.35299873352,0.427409,152.389475623,0.00643518054858,4.5196,-0.45196005702,120.566429486,-0.0992814015156,189.273490531,875,10.704349040985107,0.0,91.7989,0.0,967.231848505
1.82906025296,864.738238583,-0.00117533185479,40,-0.478506743908,0.873970293699,0.1625821590423584,0.29566431045532227,12.1997971534729,0.027525395155,11393.556738376617,0.426892,151.120255206,0.00996062997729,4.50981,-0.450981348753,130.066737268,-0.0984084439376,95.3854934357,876,10.710197925567627,0.0,90.9048,0.0,959.476455827
1.84307743861,871.552544208,-0.00117533105508,40,-0.47214615345,0.852635350074,0.16007661819458008,0.2900352478027344,12.086903095245361,0.0190509855747,11405.647733688354,0.428004,152.768968227,0.00643364852294,4.53095,-0.453095167875,77.7220843451,-0.0987970191378,481.58897818,877,10.674543380737305,0.0,92.8469,0.0,960.878507078
1.74813185851,824.270396455,-0.00122366226379,40,-0.4933385849,0.6640871021,0.16290807723999023,0.2945995330810547,12.28061819076538,0.0414903461933,11417.932512283325,0.42735,148.878615758,0.00990634970367,4.51848,-0.451848238707,154.864122359,-0.0983674033349,361.256567538,878,10.801401615142822,0.0,91.6963,0.0,964.990421562
